the_geom,postcode,id,name,building_name,street_name,suburb,state,cartodb_id,address,phone_number,latitude,longitude,active,ticket_types_sold,comments,opal_id
0101000020E610000043C54F1BC9E56240D6F79D0324F440C0,2044,35351,St Peters Railway Bookstall,St Peters Station,Lord St,St Peters,NSW,1284,"St Peters Station, Lord St, St Peters NSW 2044",02 9519 1944,-33.907349064,151.180799156,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35351
0101000020E610000034ED07E1B6E16240FC05161B4EF740C0,2196,35355,Punchbowl South Newsagency, ,1428A Canterbury Rd,Punchbowl,NSW,1285,"1428A Canterbury Rd, Punchbowl NSW 2196",02 9796 7205,-33.9320711,151.0535741,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35355
0101000020E61000004E33935ECAE162403AAD80E783F640C0,2196,35356,Punchbowl Newsagency, ,238 The Boulevarde,Punchbowl,NSW,1286,"238 The Boulevarde, Punchbowl NSW 2196",02 9759 1398,-33.9259004,151.0559533,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35356
0101000020E6100000E567A910DDE26240CE6021AD50E740C0,2114,35357,King of the Pack West Ryde,,1-55 West Pde,West Ryde,NSW,1287,"1-55 West Pde, West Ryde NSW 2114",02 9807 5928,-33.807149545,151.089485484,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35357
0101000020E610000022C4BB7ADAE4624075348D7426F540C0,2204,35358,Marrickville South Post Office,Shop 1,399 Illawarra Rd,Marrickville,NSW,1288,"399 Illawarra Rd, Marrickville NSW 2204",02 9573 0762,-33.915236062,151.151669852,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35358
0101000020E610000084538EE5F7E26240A8EAD44B02EE40C0,2137,35365,Budget Petrol North Strathfield,,143 Concord Rd,North Strathfield,NSW,1289,"143 Concord Rd, North Strathfield NSW 2137",02 9746 5354,-33.859445075,151.092760828,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35365
0101000020E6100000A69883A023E66240D49CBCC804F440C0,2015,35366,Business Centre Newsagency, ,20-28 Maddox St,Alexandria,NSW,1290,"20-28 Maddox St, Alexandria NSW 2015",02 9516 5115,-33.906396,151.191849,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35366
0101000020E6100000E745C0FDFDE562409765B5E4E4F640C0,2020,35370,Sydney Runway Market,,330 King St,Mascot,NSW,1291,"330 King St, Mascot NSW 2020",0416 449 970,-33.928860272,151.187254787,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35370
0101000020E6100000903759A0E6E36240640C4E72B7E540C0,2113,35373,Cox's Rd Newsagency,,213 Coxs Rd,North Ryde,NSW,1292,"213 Coxs Rd, North Ryde NSW 2113",02 9888 2727,-33.794660843,151.121902632,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35373
0101000020E610000039903F6245E562401DC6490625F040C0,2040,35374,Lilyfield Newsagency, ,368 Catherine St,Lilyfield,NSW,1293,"368 Catherine St, Lilyfield NSW 2040",02 9569 2560,-33.8761299,151.1647197,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35374
0101000020E61000006B44DA0D45E56240A179BC6DFFE840C0,2066,35375,Riverview Deli,,53 Tambourine Bay Rd,Riverview,NSW,1294,"53 Tambourine Bay Rd, Riverview NSW 2066",02 9420 5307,-33.820295064,151.164679457,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35375
0101000020E61000002CCB19828AE56240FFB6C9D6EAF040C0,2038,35377,IGA Annandale,,47 Booth St,Annandale,NSW,1295,"47 Booth St, Annandale NSW 2038",02 9660 1646,-33.882166718,151.17315774,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35377
0101000020E6100000EAF225D510E162402DDC03BEACEC40C0,2144,35378,TSG Rawson St,Shop 3,8-10 Northumberland Rd,Auburn,NSW,1296,"8-10 Northumberland Rd, Auburn NSW 2144",02 9643 1522,-33.849021675,151.033304762,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35378
0101000020E610000025694826F1E86240510BCAD9E0E240C0,2096,35379,Harbord West Newsagency, ,119 Harbord Rd,Freshwater,NSW,1297,"119 Harbord Rd, Freshwater NSW 2096",02 9905 5291,-33.7724869,151.2794372,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35379
0101000020E610000083AA01E5A7E26240F15DEFA3BFE240C0,2121,35382,Sydney Food Mart,,32-34 Oxford St,Epping,NSW,1298,"32-34 Oxford St, Epping NSW 2121",02 9868 4786,-33.7714734,151.082994941,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35382
0101000020E610000021AF0793E2E1624031444E5FCF0341C0,2232,35389,7-Eleven Sutherland, ,693 Old Princes Hwy,Sutherland,NSW,1299,"693 Old Princes Hwy, Sutherland NSW 2232",02 9521 5565,-34.029766,151.058908,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35389
0101000020E61000000F52F7CEA6E6624006F4DEF27AEF40C0,2000,35398,City Convenience 55 Market St,Shop G04,55 Market St,Sydney,NSW,1300,"55 Market St, Sydney NSW 2000",0404 538 655,-33.870939597,151.207862361,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35398
0101000020E61000006A3FBE2911E16240509033A891F540C0,2200,35404,Bankstown Plaza Newsagency, ,Bankstown City Plaza,Bankstown,NSW,1301,"Bankstown City Plaza, Bankstown NSW 2200",02 9790 4446,-33.9185076,151.0333451,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35404
0101000020E610000015F3FFEC9FD86240D17DBFEC2CE240C0,2760,35411,Village Centre Newsagency,"Shop 27, St Marys Village Shopping Centre",87 Charles Hackett Dr,St Marys,NSW,1302,"St Marys Village Shopping Centre, 87 Charles Hackett Dr, St Marys NSW 2760",02 9623 6887,-33.766995996,150.76952219,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35411
0101000020E6100000375389012EE062404CE4B72588DD40C0,2154,35412,TSG Castle Hill,"Shop 202B, Castle Towers Shopping Centre",614 Castle St,Castle Hill,NSW,1303,"Castle Towers Shopping Centre, 614 Castle St, Castle Hill NSW 2154",02 9634 1900,-33.730717387,151.005615967,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35412
0101000020E61000001AE0826CD9E86240C53C2B69C5F140C0,2026,35414,Budget Mart Bondi Beach,Shop 4,222 Campbell Pde,Bondi Beach,NSW,1304,"Shop 4, 222 Campbell Pde, Bondi Beach NSW 2026",02 9300 0117,-33.888837,151.276541,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35414
0101000020E6100000A88135BA22DD62408D2BF12A32F540C0,2170,35415,Elizabeth Drive News,,187 Elizabeth Dr,Liverpool,NSW,1305,"187 Elizabeth Dr, Liverpool NSW 2170",02 9602 4765,-33.915593498,150.910489182,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35415
0101000020E61000007626020FABE76240C0EA3AE776F640C0,2031,35417,Metro Petroleum Randwick,,345 Avoca St,Randwick,NSW,1307,"345 Avoca St, Randwick NSW 2031",0434 966 707,-33.925503639,151.23963118,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35417
0101000020E610000057B6C5EB30E462407D4166C28AE640C0,2113,35425,North Ryde Newsagency, ,12 Blenheim Rd,North Ryde,NSW,1308,"12 Blenheim Rd, North Ryde NSW 2113",02 9878 1666,-33.8011096,151.1309718,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35425
0101000020E6100000ECA930110AE5624032FDB73764F140C0,2040,35428,Norton Plaza Newsagency, ,51-57 Norton St,Leichhardt,NSW,1309,"51-57 Norton St, Leichhardt NSW 2040",02 9550 0773,-33.8858709,151.1574789,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35428
0101000020E6100000195CA8396FE262408F009996CBF540C0,2195,35429,Medina Convenience & Spices,Shop 3,60A The Boulevarde,Lakemba,NSW,1310,"60A The Boulevarde, Lakemba NSW 2195",02 9750 2122,-33.920275521,151.076077298,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35429
0101000020E6100000AC4896DDDDE862402ACF17D6E8E540C0,2094,35430,Fairlight Newsagency, ,145 Sydney Rd,Fairlight,NSW,1311,"145 Sydney Rd, Fairlight NSW 2094",02 9948 2002,-33.7961681,151.2770832,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35430
0101000020E6100000D026874FBAE5624022BA675DA3ED40C0,2041,35435,Darling Street Newsagency, ,339 Darling St,Balmain,NSW,1312,"339 Darling St, Balmain NSW 2041",02 9810 1308,-33.856548,151.178993,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35435
0101000020E6100000FD4D284480E5624067310CB32BF440C0,2204,35438,CTC Marrickville, ,33 Smidmore Rd,Marrickville,NSW,1313,"33 Smidmore Rd, Marrickville NSW 2204",02 9519 6219,-33.9075836,151.1719075,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35438
0101000020E6100000E4E2039677E36240F81E89F260E940C0,2112,35439,Putney Post Office, ,217 Morrison Rd,Putney,NSW,1314,"217 Morrison Rd, Putney NSW 2112",02 9809 3000,-33.8232711,151.1083479,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35439
0101000020E61000004E7ADFF89AE6624072A43330F2EE40C0,2000,35446,Wynyard You Save Chemist, ,60 Carrington St,Sydney,NSW,1315,"60 Carrington St, Sydney NSW 2000",02 9299 2858,-33.866766,151.2064175,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35446
0101000020E6100000D83A826576E7624092F9916CBFF640C0,2032,35454,Supa Save Store, ,634 Anzac Pde,Kingsford,NSW,1317,"634 Anzac Pde, Kingsford NSW 2032",02 9344 6139,-33.9277168,151.2332027,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35454
0101000020E610000043F0CABE83E66240C8F8327C04F140C0,2000,35459,BPS,,818 George St,Haymarket,NSW,1318,"818 George St, Haymarket NSW 2000",02 9211 2762,-33.882949376,151.203582188,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35459
0101000020E6100000255D33F966E762403E26529ACDF940C0,2036,35461,Southpoint Newsagency,Southpoint Shopping Centre,238 Bunnerong Rd,Hillsdale,NSW,1319,"Southpoint Shopping Centre, 238 Bunnerong Rd, Hillsdale NSW 2036",0433 581 169,-33.951587,151.23132,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35461
0101000020E61000003E18EDFB04DB6240847AA408433A41C0,2526,35462,Chief's Variety Store,,116 Princes Hwy,Unanderra,NSW,1320,"116 Princes Hwy, Unanderra NSW 2526",02 4271 1857,-34.455170708,150.844358409,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35462
0101000020E61000007EE34F7A7DE6624089425E1ED1F040C0,2000,35464,Woolworths Haymarket, ,61-79 Quay St,Haymarket,NSW,1321,"61-79 Quay St, Haymarket NSW 2000",02 8736 7467,-33.881381794,151.202817112,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35464
0101000020E6100000E7C9FD5A33E062405765140851E840C0,2150,35499,EzyMart Parramatta,,18 Smith St,Parramatta,NSW,1322,"18 Smith St, Parramatta NSW 2150",02 9635 7402,-33.814972887,151.006268974,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35499
0101000020E6100000FB05BB61BBE6624002E4EB3534EE40C0,2000,35501,EzyMart Circular Quay Wharf 5,"Wharf 5, Circular Quay",Alfred St,Sydney,NSW,1323,"Wharf 5, Circular Quay, Alfred St, Sydney NSW 2000",0410 932 316,-33.860968342,151.21037375,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35501
0101000020E6100000A2D36F36C8E66240692F380939EE40C0,2000,35502,EzyMart Circular Quay Wharf 2,"Wharf 2, Circular Quay",Alfred St,Sydney,NSW,1324,"Wharf 2, Circular Quay, Alfred St, Sydney NSW 2000",0410 932 316,-33.861115601,151.21194002,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35502
0101000020E61000001A43D3EED4E26240231BE7ED8AEE40C0,2137,35514,Bakehouse Newsagency,,7 George St,North Strathfield,NSW,1325,"7 George St, North Strathfield NSW 2137",02 9763 7544,-33.863614786,151.088492787,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35514
0101000020E61000004F94A552C3E76240DC1F507F3BF040C0,2028,35516,City Convenience Store Double Bay,,21-25 Knox St,Double Bay,NSW,1326,"21-25 Knox St, Double Bay NSW 2028",0414 458 511,-33.876815714,151.24259312,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35516
0101000020E61000003811FDDA7AE962409109F83592E040C0,2099,35517,Dee Why Convenience Store, ,12B The Strand,Dee Why,NSW,1327,"12B The Strand, Dee Why NSW 2099",02 9090 2164,-33.754462,151.296247,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35517
0101000020E61000007B3A0D0778E4624086E9BA7104F840C0,2205,35519,Stop Shop & Save,,119 Wollongong Rd,Arncliffe,NSW,1328,"119 Wollongong Rd, Arncliffe NSW 2205",02 9567 1389,-33.937635628,151.1396518,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35519
0101000020E61000007F6152ACB5E26240F989A576F6EC40C0,2137,35521,Foodworks North Strathfield,Shop 2,27-29 George St,North Strathfield,NSW,1329,"27-29 George St, North Strathfield NSW 2137",0420 981 225,-33.851271468,151.084676896,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35521
0101000020E6100000B9A4604976E0624017651A73B5F940C0,2212,35523,Revesby Tobacconist,,32 Selems Pde,Revesby,NSW,1330,"32 Selems Pde, Revesby NSW 2212",02 9792 3212,-33.950849903,151.014439286,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35523
0101000020E61000007D8F3296C4E76240FC70D42DE2F540C0,2031,35525,St Pauls Post Office,,70-72 Perouse Rd,Randwick,NSW,1331,"70-72 Perouse Rd, Randwick NSW 2031",02 9398 5704,-33.920964936,151.242747401,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35525
0101000020E6100000195A14ABD3E3624070EA24D764E340C0,2113,35526,TSG Macquarie,Macquarie Shopping Centre,Herring Rd,Macquarie Park,NSW,1332,"Herring Rd, Macquarie Park NSW 2113",02 9878 0296,-33.776514905,151.119588413,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35526
0101000020E6100000086FD2DE67E1624052EAF59B47DC40C0,2126,35559,Cherrybrook Newsagency,"Shop 43, Cherrybrook Village",41-47 Shepherds Dr,Cherrybrook,,1333,"Cherrybrook Village, 41-47 Shepherds Dr, Cherrybrook NSW 2126",02 9875 4654,-33.72093534,151.043929492,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35559
0101000020E610000023A4521280DE6240639612890FEF40C0,2165,35562,Forum Newsagency,"Shop 6, Fairfield Forum",8-36 Station St,Fairfield,NSW,1334,"Fairfield Forum, 8-36 Station St, NSW 2165",02 9726 0448,-33.867661604,150.953133737,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35562
0101000020E61000000628B27B97E662409C4132D3ACF640C0,2020,35563,Eastlakes Newsagency, ,1 Coward St,Mascot,NSW,1335,"1 Coward St, Mascot NSW 2020",02 9667 2172,-33.9271492,151.2059916,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35563
0101000020E6100000D1EC367F1ED862401AFC021CF0E040C0,2747,35564,Four Square Werrington,,105 Victoria St,Werrington,NSW,1336,"105 Victoria St, Werrington NSW 2747",02 9673 1911,-33.757327558,150.75372277,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35564
0101000020E6100000F6B67DB501DA624067B1AF9D71E240C0,2770,35565,Friendly Grocer Mt Druitt,,11 Mount Druitt Rd,Mount Druitt,NSW,1337,"11 Mount Druitt Rd, Mt Druitt NSW 2770",02 9625 8601,-33.769092284,150.812708612,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35565
0101000020E6100000C10A2F42FAD762406B085E9222E340C0,2747,35566,IGA Claremont Meadows,,182-186 Sunflower Dr,Claremont Meadows,NSW,1338,"182-186 Sunflower Dr, Claremont Meadows NSW 2747",02 9623 7094,-33.774492546,150.749299137,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35566
0101000020E61000005E0526A73ED6624078DA6D5936E040C0,2750,35567,King of the Pack Penrith West,,145 Henry St,Penrith,NSW,1339,"145 Henry St, Penrith NSW 2750",02 4721 2731,-33.75165861,150.695148062,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35567
0101000020E610000015C03E810AE1624043AAF56C00ED40C0,2144,35568,Lucky Shop Auburn,,41 Auburn Rd,Auburn,NSW,1340,"41 Auburn Rd, Auburn NSW 2144",02 9649 3410,-33.851575489,151.032532332,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35568
0101000020E6100000EF52783DA9E662406E93825592F040C0,2000,35572,City Convenience Store Yassmin,Shop 463,40-50 Campbell St,Haymarket,NSW,1341,"40-50 Campbell St, Haymarket NSW 2000",02 9212 5259,-33.87946576,151.208159194,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35572
0101000020E6100000E2E5E95CD1E06240EA78CC4065DC40C0,2154,35573,Oakhill Village Newsagency,Shop 9,83 David Rd,Castle Hill,NSW,1342,"83 David Rd, Castle Hill NSW 2154",02 9899 9980,-33.72184,151.025557,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35573
0101000020E610000096C80567F0E56240338639419BF240C0,2042,35575,Sal's Corner, ,163 Wilson St,Newtown,NSW,1344,"163 Wilson St, Newtown NSW 2042",02 9519 9410,-33.895363,151.185596,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35575
0101000020E61000006C6300693ED06240CDB68490B48B41C0,2540,35577,Shell Wandandian, ,Princes Hwy,Wandandian,NSW,1345,"Princes Hwy, Wandandian NSW 2540",02 4294 1045,-35.091447892,150.507618428,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35577
0101000020E6100000BE182543A9E66240CE37A27BD6F140C0,2010,35578,Strawberry Hills Food Stop, ,492-500 Elizabeth St,Surry Hills,NSW,1346,"492-500 Elizabeth St, Surry Hills NSW 2010",02 9319 2943,-33.889358,151.2081619,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35578
0101000020E6100000BD80EF1AFAD26240BE5FF5159E1C41C0,2573,35579,Tahmoor Newsagency,Shop 2,119 Rememberance Dr,Tahmoor,NSW,1347,"119 Rememberance Dr, Tahmoor NSW 2573",02 4681 9005,-34.223574395,150.593030422,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35579
0101000020E6100000BFC97B44F8F86240593D11D89D7640C0,2300,35580,The Mall Newsagency,,182 Hunter St,Newcastle,NSW,1348,"182 Hunter St, Newcastle NSW 2300",02 4929 5094,-32.926692017,151.780306093,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35580
0101000020E610000086E6605437D76240D743F95716DD40C0,2747,35581,TSG Jordan Springs,Shop 12 ,1 Lakeside Pde,Jordan Springs,NSW,1349,"1 Lakeside Pde, Jordan Springs NSW 2747",,-33.727244374,150.725504102,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35581
0101000020E61000006E6C76A47AE76240766C04E275F540C0,2033,35582,UNSW Post Office,Bank Building,Library Walk,Kensington,NSW,1350,"Bank Building, Library Walk, Kensington NSW 2033",02 9385 3662,-33.91766,151.233721,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35582
0101000020E61000008B89CDC7B5E66240FC389A232BF140C0,2010,35586,Foveaux Supermarket, ,17-51 Foveaux St,Surry Hills,NSW,1351,"17-51 Foveaux St, Surry Hills NSW 2010",02 9212 3042,-33.884129,151.20969,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35586
0101000020E61000002CA4365094DC62404D74E9A16EFC40C0,2167,35621,Quick Serve,Glenfield Station,Railway Pde,Glenfield,NSW,1352,"Glenfield Station, Railway Pde, Glenfield NSW 2167",02 9605 9885,-33.972126235,150.893104655,true,OPAL,Get an Opal card or top up. Contact outlet for shop accessibility.,35621
