mode,date,tap,time,count
lightrail,20160812,off,06:45,207
lightrail,20160812,off,11:15,237
lightrail,20160812,off,12:45,330
lightrail,20160812,off,18:45,411
lightrail,20160812,off,11:30,303
lightrail,20160812,off,00:30,56
lightrail,20160812,off,15:15,392
lightrail,20160812,off,19:15,391
lightrail,20160812,off,19:30,259
lightrail,20160812,off,06:15,100
lightrail,20160812,off,01:45,35
lightrail,20160812,off,21:45,220
lightrail,20160812,off,00:15,57
lightrail,20160812,off,13:15,277
lightrail,20160812,off,16:45,608
lightrail,20160812,off,17:45,802
lightrail,20160812,off,17:00,554
lightrail,20160812,off,08:00,514
lightrail,20160812,off,16:00,408
lightrail,20160812,off,21:15,192
lightrail,20160812,off,23:15,167
lightrail,20160812,off,13:00,309
lightrail,20160812,off,20:00,202
lightrail,20160812,off,12:30,362
lightrail,20160812,off,12:15,387
lightrail,20160812,off,09:30,378
lightrail,20160812,off,07:00,151
lightrail,20160812,off,14:45,390
lightrail,20160812,off,14:15,280
lightrail,20160812,off,09:15,422
lightrail,20160812,off,08:45,799
lightrail,20160812,off,23:30,123
lightrail,20160812,off,22:15,303
lightrail,20160812,off,10:00,270
lightrail,20160812,off,14:30,383
lightrail,20160812,off,18:15,715
lightrail,20160812,off,18:30,469
lightrail,20160812,off,-1,1723
lightrail,20160812,off,15:30,619
lightrail,20160812,off,20:45,181
lightrail,20160812,off,07:45,477
lightrail,20160812,off,23:00,229
lightrail,20160812,off,08:15,725
lightrail,20160813,on,19:00,337
lightrail,20160813,on,13:30,497
lightrail,20160813,on,12:00,420
lightrail,20160813,on,15:45,455
lightrail,20160813,on,10:45,326
lightrail,20160813,on,06:00,62
lightrail,20160813,on,00:00,76
lightrail,20160813,on,11:45,450
lightrail,20160813,on,05:45,59
lightrail,20160813,on,22:45,196
lightrail,20160813,on,09:45,239
lightrail,20160813,on,19:45,274
lightrail,20160813,on,11:00,381
lightrail,20160813,on,16:15,439
lightrail,20160813,on,21:30,209
lightrail,20160813,on,23:30,87
lightrail,20160813,on,21:00,252
lightrail,20160813,on,14:00,494
lightrail,20160813,on,22:00,221
lightrail,20160813,on,07:15,114
lightrail,20160813,on,22:30,219
lightrail,20160813,on,17:30,532
lightrail,20160813,on,20:30,210
lightrail,20160813,on,10:15,343
lightrail,20160813,on,17:15,483
lightrail,20160813,on,08:30,142
lightrail,20160813,on,10:30,379
lightrail,20160813,on,09:00,164
lightrail,20160813,on,07:30,104
lightrail,20160813,on,20:15,209
lightrail,20160813,on,06:30,97
lightrail,20160813,on,13:45,438
lightrail,20160813,on,18:00,393
lightrail,20160813,on,15:00,501
lightrail,20160813,on,23:45,85
lightrail,20160813,on,15:30,470
lightrail,20160813,on,11:15,409
lightrail,20160813,on,18:45,314
lightrail,20160813,on,11:30,447
lightrail,20160813,on,00:30,53
lightrail,20160813,on,15:15,495
lightrail,20160813,on,19:15,293
lightrail,20160813,on,19:30,291
lightrail,20160813,on,06:15,106
lightrail,20160813,on,00:15,41
lightrail,20160813,on,21:45,197
lightrail,20160813,on,12:45,432
lightrail,20160813,on,13:15,458
lightrail,20160813,on,16:45,640
lightrail,20160813,on,17:45,432
lightrail,20160813,on,17:00,468
lightrail,20160813,on,08:00,140
lightrail,20160813,on,16:00,425
lightrail,20160813,on,21:15,222
lightrail,20160813,on,23:15,137
lightrail,20160813,on,13:00,467
lightrail,20160813,on,20:00,224
lightrail,20160813,on,12:30,462
lightrail,20160813,on,12:15,457
lightrail,20160813,on,09:30,308
lightrail,20160813,on,07:00,84
lightrail,20160813,on,14:45,466
lightrail,20160813,on,14:15,499
lightrail,20160813,on,09:15,250
lightrail,20160813,on,08:45,169
lightrail,20160813,on,16:30,485
lightrail,20160813,on,22:15,204
lightrail,20160813,on,10:00,253
lightrail,20160813,on,14:30,484
lightrail,20160813,on,18:15,384
lightrail,20160813,on,18:30,380
lightrail,20160813,on,06:45,77
lightrail,20160813,on,20:45,312
lightrail,20160813,on,07:45,125
lightrail,20160813,on,23:00,215
lightrail,20160813,on,08:15,159
lightrail,20160813,off,19:00,455
lightrail,20160813,off,13:30,439
lightrail,20160813,off,12:00,372
lightrail,20160813,off,15:45,450
lightrail,20160813,off,10:45,445
lightrail,20160813,off,06:00,36
lightrail,20160813,off,00:00,68
lightrail,20160813,off,11:45,440
lightrail,20160813,off,16:30,345
lightrail,20160813,off,22:45,173
lightrail,20160813,off,09:45,267
lightrail,20160813,off,19:45,233
lightrail,20160813,off,11:00,269
lightrail,20160813,off,16:15,403
lightrail,20160813,off,21:30,188
lightrail,20160813,off,00:45,58
lightrail,20160813,off,21:00,254
lightrail,20160813,off,14:00,411
lightrail,20160813,off,22:00,213
lightrail,20160813,off,07:15,85
lightrail,20160813,off,22:30,196
lightrail,20160813,off,17:30,506
lightrail,20160813,off,20:30,196
lightrail,20160813,off,10:15,211
lightrail,20160813,off,17:15,454
lightrail,20160813,off,08:30,134
lightrail,20160813,off,10:30,310
lightrail,20160813,off,09:00,185
lightrail,20160813,off,07:30,85
lightrail,20160813,off,20:15,185
lightrail,20160813,off,06:30,100
lightrail,20160813,off,13:45,413
lightrail,20160813,off,18:00,383
lightrail,20160813,off,15:00,356
lightrail,20160813,off,23:45,65
lightrail,20160813,off,06:45,100
lightrail,20160813,off,11:15,347
lightrail,20160813,off,18:45,312
lightrail,20160813,off,11:30,390
lightrail,20160813,off,15:15,566
lightrail,20160813,off,19:15,293
lightrail,20160813,off,19:30,316
lightrail,20160813,off,06:15,49
lightrail,20160813,off,00:15,84
lightrail,20160813,off,21:45,220
lightrail,20160813,off,12:45,459
lightrail,20160813,off,13:15,452
lightrail,20160813,off,16:45,519
lightrail,20160813,off,17:45,466
lightrail,20160813,off,17:00,511
lightrail,20160813,off,08:00,132
lightrail,20160813,off,16:00,415
lightrail,20160813,off,21:15,235
lightrail,20160813,off,23:15,189
lightrail,20160813,off,13:00,448
lightrail,20160813,off,20:00,318
lightrail,20160813,off,12:30,425
lightrail,20160813,off,12:15,425
lightrail,20160813,off,09:30,171
lightrail,20160813,off,07:00,87
lightrail,20160813,off,14:45,481
lightrail,20160813,off,14:15,473
lightrail,20160813,off,08:45,132
lightrail,20160813,off,09:15,161
lightrail,20160813,off,23:30,144
lightrail,20160813,off,22:15,197
lightrail,20160813,off,10:00,245
lightrail,20160813,off,14:30,506
lightrail,20160813,off,18:15,482
lightrail,20160813,off,18:30,265
lightrail,20160813,off,-1,1305
lightrail,20160813,off,15:30,475
lightrail,20160813,off,20:45,204
lightrail,20160813,off,07:45,86
lightrail,20160813,off,23:00,228
lightrail,20160813,off,08:15,135
